UNIVERSITY OF WISCONSIN MADISON,1881170;
UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,1901683;
UNIVERSITY OF FLORIDA,1880324;
UNIVERSITY OF TEXAS SW MED CTR/DALLAS,1860694;
UNIVERSITY OF COLORADO AT BOULDER,1879140;
SCRIPPS RESEARCH INSTITUTE,1858038;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1898374;
UNIVERSITY OF CONNECTICUT STORRS,1863287;
UNIVERSITY OF CONNECTICUT STORRS,1863287;
UNIVERSITY OF HOUSTON,1896605;
UNIVERSITY OF IOWA,1926023;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,1863297;
SCRIPPS RESEARCH INSTITUTE,1883245;
OKLAHOMA MEDICAL RESEARCH FOUNDATION,1887779;
"CARNEGIE INSTITUTION OF WASHINGTON, D.C.",1863286;
STANFORD UNIVERSITY,1883187;
PRINCETON UNIVERSITY,1863285;
UNIVERSITY OF TEXAS SW MED CTR/DALLAS,1877857;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1863284;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1863283;
UNIVERSITY OF ARIZONA,1863281;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1876869;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1876869;
DUKE UNIVERSITY,1880960;
UNIVERSITY OF WASHINGTON,1887731;
WESLEYAN UNIVERSITY,1870431;
VANDERBILT UNIVERSITY,1887777;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1887776;
UNIVERSITY OF TEXAS AUSTIN,1876836;
COLUMBIA UNIV NEW YORK MORNINGSIDE,1861866;
UNIVERSITY OF OREGON,7827539;
PENNSYLVANIA STATE UNIV HERSHEY MED CTR,1864275;
PENNSYLVANIA STATE UNIV HERSHEY MED CTR,1864275;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1863232;
UNIVERSITY OF IOWA,1866943;
CASE WESTERN RESERVE UNIVERSITY,1887775;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1863166;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1887774;
UNIVERSITY OF COLORADO DENVER,1862343;
UNIVERSITY OF CALIFORNIA SANTA BARBARA,1922571;
UNIVERSITY OF CALIFORNIA DAVIS,1858052;
SUNY DOWNSTATE MEDICAL CENTER,1965084;
YALE UNIVERSITY,1895951;
UNIVERSITY OF MARYLAND BALT CO CAMPUS,1887773;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1863279;
PUBLIC HEALTH RESEARCH INSTITUTE,1878750;
UNIVERSITY OF PENNSYLVANIA,1887771;
SCRIPPS RESEARCH INSTITUTE,1878922;
OHIO STATE UNIVERSITY,1897076;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,3154200;
PURDUE UNIVERSITY WEST LAFAYETTE,1863277;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1863276;
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,1863275;
UNIVERSITY OF NOTRE DAME,1893785;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1869461;
EMORY UNIVERSITY,1887769;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1896497;
YESHIVA UNIVERSITY,1860713;
UNIVERSITY OF COLORADO DENVER,1876835;
BAYLOR COLLEGE OF MEDICINE,1862341;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1865317;
WASHINGTON UNIVERSITY,6199929;
UNIVERSITY OF TEXAS SW MED CTR/DALLAS,1887767;
UNIVERSITY OF CALIFORNIA SANTA CRUZ,1864705;
HARVARD UNIVERSITY (MEDICAL SCHOOL),7780808;
UNIVERSITY OF MINNESOTA TWIN CITIES,1898366;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,1955181;
UNIVERSITY OF UTAH,2419169;
OKLAHOMA MEDICAL RESEARCH FOUNDATION,1857699;
UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,6472437;
OREGON HEALTH AND SCIENCE UNIVERSITY,1887765;
NORTH CAROLINA STATE UNIVERSITY RALEIGH,1887764;
JOHNS HOPKINS UNIVERSITY,1883131;
SALK INSTITUTE FOR BIOLOGICAL STUDIES,1898365;
UNIVERSITY OF MINNESOTA TWIN CITIES,1898364;
UNIVERSITY OF MINNESOTA TWIN CITIES,1898364;
WADSWORTH CENTER,1868563;
UNIVERSITY OF ILLINOIS AT CHICAGO,1887761;
COLD SPRING HARBOR LABORATORY,1875706;
WASHINGTON UNIVERSITY,1858407;
SUNY DOWNSTATE MEDICAL CENTER,1895528;
DANA-FARBER CANCER INSTITUTE,1883239;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1872974;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1869461;
DARTMOUTH COLLEGE,1895950;
BRANDEIS UNIVERSITY,1887759;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1859696;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1887758;
UNIVERSITY OF ARIZONA,1863692;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1863369;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1940279;
CORNELL UNIVERSITY ITHACA,1865104;
UNIVERSITY OF UTAH,6263267;
SCRIPPS RESEARCH INSTITUTE,1896496;
STATE UNIVERSITY NEW YORK STONY BROOK,1858402;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1864701;
CASE WESTERN RESERVE UNIVERSITY,1876834;
NORTHWESTERN UNIVERSITY,1898362;
PENNSYLVANIA STATE UNIV HERSHEY MED CTR,7814885;
UNIVERSITY OF CALIFORNIA BERKELEY,1891259;
UNIVERSITY OF CALIFORNIA BERKELEY,1891259;
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,1883049;
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,1883049;
UNIVERSITY OF TEXAS AUSTIN,3102579;
WHITEHEAD INSTITUTE FOR BIOMEDICAL RES,1892181;
SCRIPPS RESEARCH INSTITUTE,1860233;
YESHIVA UNIVERSITY,1932822;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,1881201;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,6191166;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1876894;
SCRIPPS RESEARCH INSTITUTE,1862906;
CASE WESTERN RESERVE UNIVERSITY,1964709;
UNIVERSITY OF NEBRASKA LINCOLN,1898361;
CALIFORNIA INSTITUTE OF TECHNOLOGY,1863934;
SCRIPPS RESEARCH INSTITUTE,1886591;
PURDUE UNIVERSITY WEST LAFAYETTE,1893812;
UNIV OF MED/DENT NJ-R W JOHNSON MED SCH,1887756;
OREGON HEALTH AND SCIENCE UNIVERSITY,1880240;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1928457;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1881581;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1862913;
UNIVERSITY OF UTAH,1887755;
UNIVERSITY OF UTAH,1887755;
UNIVERSITY OF GEORGIA (UGA),1861615;
TEXAS A&M UNIVERSITY SYSTEM,8478996;
WASHINGTON UNIVERSITY,1862340;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1879850;
CORNELL UNIVERSITY ITHACA,1886379;
UNIVERSITY OF MARYLAND COLLEGE PK CAMPUS,1881580;
UNIVERSITY OF CALIFORNIA RIVERSIDE,1863295;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,8066658;
UNIVERSITY OF WASHINGTON,1863258;
LOUISIANA STATE UNIV A&M COL BATON ROUGE,1876833;
LOUISIANA STATE UNIV A&M COL BATON ROUGE,1876833;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1965062;
WEIS CENTER FOR RESEARCH-GEISINGER CLINC,1895527;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1863273;
SCRIPPS RESEARCH INSTITUTE,1865596;
STANFORD UNIVERSITY,1878649;
YESHIVA UNIVERSITY,1883109;
PRINCETON UNIVERSITY,1859992;
HENRY M. JACKSON FDN FOR THE ADV MIL/MED,6395221;
STATE UNIVERSITY NEW YORK STONY BROOK,2433503;
UNIVERSITY OF CINCINNATI,1965060;
UNIVERSITY OF GEORGIA (UGA),1887753;
VANDERBILT UNIVERSITY,1879138;
DUKE UNIVERSITY,1887372;
YESHIVA UNIVERSITY,6202614;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1865679;
WHITEHEAD INSTITUTE FOR BIOMEDICAL RES,1863308;
UNIVERSITY OF CALIFORNIA BERKELEY,1897531;
UNIVERSITY OF SOUTHERN CALIFORNIA,1864711;
UNIVERSITY OF CALIFORNIA SANTA BARBARA,1863270;
UNIVERSITY OF WISCONSIN MADISON,1881197;
UNIVERSITY OF WISCONSIN MADISON,1861860;
YALE UNIVERSITY,1892986;
UNIVERSITY OF COLORADO DENVER,1887752;
UNIVERSITY OF COLORADO DENVER,1887752;
BAYLOR COLLEGE OF MEDICINE,1876831;
UNIVERSITY OF NEBRASKA LINCOLN,2104747;
UNIVERSITY OF GEORGIA (UGA),1859096;
STANFORD UNIVERSITY,1877275;
WEST VIRGINIA UNIVERSITY,6667649;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1858405;
UNIVERSITY OF ROCHESTER,1965056;
UNIVERSITY OF MASSACHUSETTS AMHERST,1864234;
UNIVERSITY OF MASSACHUSETTS AMHERST,1864234;
UNIVERSITY OF CALIFORNIA SANTA CRUZ,1858106;
UNIVERSITY OF CALIFORNIA SANTA CRUZ,1858106;
CORNELL UNIVERSITY ITHACA,1887751;
DUKE UNIVERSITY,1868694;
UNIVERSITY OF WASHINGTON,1864452;
SOUTHERN METHODIST UNIVERSITY,1887750;
STANFORD UNIVERSITY,1860231;
COLORADO STATE UNIVERSITY-FORT COLLINS,1898356;
COLORADO STATE UNIVERSITY-FORT COLLINS,1898356;
COLUMBIA UNIV NEW YORK MORNINGSIDE,1870805;
UNIVERSITY OF CALIF-LOS ALAMOS NAT LAB,1858051;
WISTAR INSTITUTE,1898355;
UNIVERSITY OF TEXAS AUSTIN,1858404;
UNIVERSITY OF CONNECTICUT STORRS,1858706;
STANFORD UNIVERSITY,1871137;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1864688;
SALK INSTITUTE FOR BIOLOGICAL STUDIES,1898354;
WASHINGTON UNIVERSITY,1883103;
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,1880741;
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,1880741;
CORNELL UNIVERSITY ITHACA,1879395;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1965051;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1965051;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1965051;
EMORY UNIVERSITY,1863267;
EMORY UNIVERSITY,1863267;
THE HOPE HEART INSTITUTE,1896743;
UNIVERSITY OF PENNSYLVANIA,1932428;
UNIVERSITY OF PENNSYLVANIA,1932428;
UNIVERSITY OF COLORADO AT BOULDER,1894530;
BOSTON UNIVERSITY,1862091;
UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,3210235;
YALE UNIVERSITY,1863265;
INDIANA UNIVERSITY BLOOMINGTON,1880322;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1863264;
UNIVERSITY OF PENNSYLVANIA,1880740;
SCRIPPS RESEARCH INSTITUTE,1878788;
DUKE UNIVERSITY,1883238;
FRED HUTCHINSON CANCER RESEARCH CENTER,1880321;
UNIVERSITY OF NEW HAMPSHIRE,1876830;
UNIVERSITY OF TEXAS AUSTIN,1883237;
KANSAS STATE UNIVERSITY,1876829;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1863219;
SCRIPPS RESEARCH INSTITUTE,1863263;
OREGON HEALTH AND SCIENCE UNIVERSITY,1887748;
WASHINGTON UNIVERSITY,1887747;
UNIVERSITY OF KENTUCKY,1879389;
NORTHWESTERN UNIVERSITY,1879388;
NORTHWESTERN UNIVERSITY,1879388;
LOMA LINDA UNIVERSITY,1861156;
UNIVERSITY OF CALIFORNIA DAVIS,1858403;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1863346;
RUTGERS THE ST UNIV OF NJ NEW BRUNSWICK,1863260;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,8062464;
UNIVERSITY OF CINCINNATI,8062464;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1860230;
STATE UNIVERSITY NEW YORK STONY BROOK,6256024;
STANFORD UNIVERSITY,1887745;
UNIVERSITY OF MISSOURI-COLUMBIA,1893027;
INDIANA UNIVERSITY BLOOMINGTON,1887716;
UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,1964353;
JOHNS HOPKINS UNIVERSITY,1876827;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,1899103;
UNIVERSITY OF WASHINGTON,1865093;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1863259;
UNIVERSITY OF TEXAS HLTH SCI CTR SAN ANT,9015071;
BROWN UNIVERSITY,1887597;
UNIVERSITY OF WASHINGTON,1863258;
TUFTS UNIVERSITY BOSTON,1858050;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1861611;
UNIVERSITY OF CINCINNATI,1863255;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,6905710;
COLUMBIA UNIV NEW YORK MORNINGSIDE,1859377;
UNIVERSITY OF PENNSYLVANIA,1863225;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1898351;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1863254;
BOSTON UNIVERSITY,1862091;
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,1859694;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1895526;
SCRIPPS RESEARCH INSTITUTE,1863359;
UNIVERSITY OF GEORGIA (UGA),1862090;
WESLEYAN UNIVERSITY,1862089;
UNIVERSITY OF CALIFORNIA DAVIS,1894764;
UNIVERSITY OF WISCONSIN MADISON,1894763;
YALE UNIVERSITY,1895525;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1881401;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1863252;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1863252;
WASHINGTON STATE UNIVERSITY,1883234;
SEATTLE BIOMEDICAL RESEARCH INSTITUTE,3054378;
TUFTS UNIVERSITY BOSTON,1887738;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1863167;
HARVARD UNIVERSITY,1858705;
WASHINGTON UNIVERSITY,1878747;
SCRIPPS RESEARCH INSTITUTE,1863435;
UNIVERSITY OF CALIFORNIA BERKELEY,1871261;
CHILDREN'S HOSPITAL BOSTON,8225311;
SYRACUSE UNIVERSITY,1887737;
UNIVERSITY OF CALIF-LAWRENC BERKELEY LAB,1885776;
UNIVERSITY OF PENNSYLVANIA,1868708;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1880963;
UNIVERSITY OF COLORADO DENVER,1873663;
SCRIPPS RESEARCH INSTITUTE,1887735;
UNIVERSITY OF ARIZONA,1876822;
UNIVERSITY OF KENTUCKY,1898350;
UNIVERSITY OF UTAH,1876821;
SLOAN-KETTERING INSTITUTE FOR CANCER RES,1858903;
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,1887732;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,1887730;
JOHNS HOPKINS UNIVERSITY,1887729;
UNIVERSITY OF IOWA,1898349;
VANDERBILT UNIVERSITY,1884148;
UNIVERSITY OF SOUTHERN CALIFORNIA,1860807;
UNIVERSITY OF MD BIOTECHNOLOGY INSTITUTE,1897074;
UNIVERSITY OF MARYLAND BALT CO CAMPUS,8058334;
OHIO STATE UNIVERSITY,1887727;
TEXAS A&M UNIVERSITY SYSTEM,1898348;
LOYOLA UNIVERSITY CHICAGO,7939911;
UNIVERSITY OF GEORGIA (UGA),1858885;
UNIVERSITY OF CALIFORNIA BERKELEY,1876819;
UNIVERSITY OF TEXAS AUSTIN,1887726;
UNIVERSITY OF CALIFORNIA IRVINE,2430585;
UNIVERSITY OF OREGON,1887725;
UNIVERSITY OF COLORADO DENVER,1866968;
MARQUETTE UNIVERSITY,1965024;
OREGON GRADUATE INSTITUTE SCIENCE &TECH,1858048;
UNIVERSITY OF WASHINGTON,1887724;
COLD SPRING HARBOR LABORATORY,1898347;
COLD SPRING HARBOR LABORATORY,1859429;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,6191166;
UNIVERSITY OF MINNESOTA TWIN CITIES,8259763;
UNIVERSITY OF WASHINGTON,1887723;
YESHIVA UNIVERSITY,1887722;
UNIVERSITY OF CALIFORNIA BERKELEY,1887720;
UNIVERSITY OF ARIZONA,1887719;
UNIVERSITY OF ROCHESTER,1883231;
STATE UNIVERSITY NEW YORK STONY BROOK,1858402;
BOSTON COLLEGE,1864698;
"RHODE ISLAND HOSPITAL (PROVIDENCE, RI)",1965020;
CORNELL UNIVERSITY ITHACA,1887717;
INDIANA UNIVERSITY BLOOMINGTON,1887716;
UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,1876818;
UNIVERSITY OF NEW MEXICO,1926309;
JOHNS HOPKINS UNIVERSITY,7705133;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1867545;
OHIO STATE UNIVERSITY,1867545;
UNIVERSITY OF CALIFORNIA IRVINE,2430585;
SAINT LOUIS UNIVERSITY,1863245;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1860244;
HARVARD UNIVERSITY,1879853;
WASHINGTON STATE UNIVERSITY,1865601;
UNIVERSITY OF SOUTHERN CALIFORNIA,1867499;
NORTH CAROLINA STATE UNIVERSITY RALEIGH,1876817;
UNIVERSITY OF ILLINOIS AT CHICAGO,1887715;
PRINCETON UNIVERSITY,1863368;
OHIO STATE UNIVERSITY,1861620;
UNIVERSITY OF MINNESOTA TWIN CITIES,1897195;
SCRIPPS RESEARCH INSTITUTE,1879565;
YALE UNIVERSITY,1887713;
YALE UNIVERSITY,1887713;
PURDUE UNIVERSITY WEST LAFAYETTE,1876816;
COLUMBIA UNIV NEW YORK MORNINGSIDE,1883229;
BRANDEIS UNIVERSITY,1858704;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1887712;
PRINCETON UNIVERSITY,1882978;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1887711;
UNIVERSITY OF TEXAS SW MED CTR/DALLAS,1883137;
UNIVERSITY OF FLORIDA,1863241;
UNIVERSITY OF WASHINGTON,1861158;
TEMPLE UNIVERSITY,1898344;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1863239;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1871376;
MICHIGAN STATE UNIVERSITY,1863238;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1898343;
UNIVERSITY OF TENNESSEE HEALTH SCI CTR,1918424;
UNIVERSITY OF TENNESSEE HEALTH SCI CTR,1918424;
KANSAS STATE UNIVERSITY,1865996;
KANSAS STATE UNIVERSITY,1865996;
UNIVERSITY OF TEXAS AUSTIN,1965003;
PUBLIC HEALTH RESEARCH INSTITUTE,1863237;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,8069544;
NEW YORK UNIVERSITY,1965001;
UNIVERSITY OF MASSACHUSETTS AMHERST,1863236;
UNIVERSITY OF FLORIDA,7356040;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1869058;
UNIVERSITY OF ARIZONA,1887709;
UNIVERSITY OF CALIFORNIA IRVINE,1862088;
SCRIPPS RESEARCH INSTITUTE,1881411;
CORNELL UNIVERSITY ITHACA,6214835;
GEORGETOWN UNIVERSITY,1868561;
VIRGINIA COMMONWEALTH UNIVERSITY,1868561;
BRANDEIS UNIVERSITY,1883094;
FRED HUTCHINSON CANCER RESEARCH CENTER,1883041;
FRED HUTCHINSON CANCER RESEARCH CENTER,1883041;
MASSACHUSETTS GENERAL HOSPITAL,1893784;
HARVARD UNIVERSITY,1862339;
INDIANA UNIVERSITY BLOOMINGTON,1898339;
ROCKEFELLER UNIVERSITY,1883203;
STANFORD UNIVERSITY,1893707;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1869991;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1880280;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1956109;
PRINCETON UNIVERSITY,7025782;
SCRIPPS RESEARCH INSTITUTE,1879137;
UNIVERSITY OF UTAH,1863234;
UNIVERSITY OF PENNSYLVANIA,1858046;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,1887708;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1881187;
WASHINGTON UNIVERSITY,1883228;
WASHINGTON UNIVERSITY,1883228;
BRANDEIS UNIVERSITY,1898336;
UPSTATE MEDICAL UNIVERSITY,1883227;
RESEARCH INST NATIONWIDE CHILDREN'S HOSP,1857697;
DUKE UNIVERSITY,1891272;
UNIVERSITY OF FLORIDA,1865263;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1898335;
UNIVERSITY OF CALIFORNIA DAVIS,1932793;
SCRIPPS RESEARCH INSTITUTE,1862906;
MOUNT SINAI SCHOOL OF MEDICINE OF NYU,1898334;
FUNDACION INSTITUTO LELOIR,1964986;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1898333;
UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,1887707;
BOSTON UNIVERSITY MEDICAL CAMPUS,1887706;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,2479328;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1887705;
JOHNS HOPKINS UNIVERSITY,1883225;
WASHINGTON UNIVERSITY,1887704;
UNIVERSITY OF TEXAS AUSTIN,1887869;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1929856;
UNIVERSITY OF PENNSYLVANIA,1858401;
MASSACHUSETTS GENERAL HOSPITAL,1893782;
ROCKEFELLER UNIVERSITY,1895191;
UNIVERSITY OF CALIFORNIA SAN DIEGO,8350927;
CORNELL UNIVERSITY ITHACA,1858400;
PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,1887702;
BAYLOR COLLEGE OF MEDICINE,1887701;
UNIVERSITY OF WISCONSIN MADISON,1927890;
UNIV OF MED/DENT OF NJ-NJ MEDICAL SCHOOL,1893781;
UNIVERSITY OF IOWA,1887699;
UNIVERSITY OF MINNESOTA TWIN CITIES,1876747;
INSTITUTE FOR CANCER RESEARCH,1897073;
NORTHWESTERN UNIVERSITY,1883223;
UNIVERSITY OF WISCONSIN MADISON,1884048;
HARVARD UNIVERSITY,8328629;
SCRIPPS RESEARCH INSTITUTE,1860712;
UNIVERSITY OF UTAH,1892564;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1893780;
WADSWORTH CENTER,1887698;
HARVARD UNIVERSITY,1893723;
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,1887697;
UNIVERSITY OF CALIFORNIA BERKELEY,1892939;
UNIVERSITY OF KANSAS LAWRENCE,1964957;
UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,1883221;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1872198;
UNIVERSITY OF NEBRASKA LINCOLN,1879387;
THOMAS JEFFERSON UNIVERSITY,1881578;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,1883220;
WEILL MEDICAL COLLEGE OF CORNELL UNIV,1876811;
UNIVERSITY OF WASHINGTON,1864758;
NORTH CAROLINA STATE UNIVERSITY RALEIGH,1887694;
CALIFORNIA INSTITUTE OF TECHNOLOGY,1893740;
DUKE UNIVERSITY,6494917;
UNIVERSITY OF UTAH,1887691;
UNIVERSITY OF MICHIGAN AT ANN ARBOR,1863232;
UNIVERSITY OF CALIFORNIA IRVINE,1863246;
UNIVERSITY OF CALIFORNIA BERKELEY,1879851;
UNIVERSITY OF WASHINGTON,1964511;
MICHIGAN STATE UNIVERSITY,1863230;
RUTGERS THE ST UNIV OF NJ NEW BRUNSWICK,1883219;
WASHINGTON STATE UNIVERSITY,1889359;
DUKE UNIVERSITY,1863229;
UNIVERSITY OF CALIFORNIA SAN FRANCISCO,1875984;
PURDUE UNIVERSITY WEST LAFAYETTE,1893779;
STANFORD UNIVERSITY,1887690;
BOSTON UNIVERSITY MEDICAL CAMPUS,1887689;
UNIVERSITY OF PENNSYLVANIA,1858399;
OHIO STATE UNIVERSITY,1883282;
OREGON HEALTH AND SCIENCE UNIVERSITY,1863328;
JACKSON LABORATORY,1885232;
COLD SPRING HARBOR LABORATORY,1884018;
UNIVERSITY OF ARIZONA,1898331;
UNIVERSITY OF ILLINOIS AT CHICAGO,1964962;
UNIVERSITY OF CALIFORNIA BERKELEY,1898330;
UNIVERSITY OF NEBRASKA LINCOLN,1883217;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,1884439;
SCRIPPS RESEARCH INSTITUTE,1922260;
UNIVERSITY OF PENNSYLVANIA,1881747;
TEXAS A&M UNIVERSITY SYSTEM,1894760;
TULANE UNIVERSITY OF LOUISIANA,1880317;
CALIFORNIA INSTITUTE OF TECHNOLOGY,1898328;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1863326;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1887685;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,1889297;
BAYLOR COLLEGE OF MEDICINE,7354264;
UNIVERSITY OF PENNSYLVANIA,1887684;
YESHIVA UNIVERSITY,1964951;
UNIVERSITY OF PENNSYLVANIA,1865274;
RUTGERS THE ST UNIV OF NJ NEW BRUNSWICK,1898325;
UNIVERSITY OF PENNSYLVANIA,1893777;
SCRIPPS RESEARCH INSTITUTE,1865596;
UNIVERSITY OF TEXAS SW MED CTR/DALLAS,1893776;
STATE UNIVERSITY NEW YORK STONY BROOK,1897691;
UNIVERSITY OF WISCONSIN MADISON,1898322;
UNIVERSITY OF WASHINGTON,1898321;
UNIVERSITY OF WASHINGTON,8199791;
OREGON HEALTH AND SCIENCE UNIVERSITY,1901075;
UNIVERSITY OF TEXAS HLTH SCI CTR SAN ANT,1893775;
UNIVERSITY OF MINNESOTA TWIN CITIES,1865316;
WASHINGTON UNIVERSITY,8005790;
UNIVERSITY OF SOUTHERN CALIFORNIA,6891980;
CLEVELAND CLINIC FOUNDATION,1864451;
YESHIVA UNIVERSITY,1861857;
ROSWELL PARK CANCER INSTITUTE CORP,1955179;
UNIVERSITY OF CALIF-LAWRENC BERKELEY LAB,1867667;
UNIVERSITY OF CALIFORNIA BERKELEY,1887681;
HARVARD UNIVERSITY (MEDICAL SCHOOL),1876808;
SCRIPPS RESEARCH INSTITUTE,1878922;
UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,1887680;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1879128;
DUKE UNIVERSITY,1887679;
BOSTON COLLEGE,1881183;
UNIVERSITY OF WASHINGTON,1876807;
JOHNS HOPKINS UNIVERSITY,7833125;
INDIANA UNIVERSITY BLOOMINGTON,1878888;
SCRIPPS RESEARCH INSTITUTE,1860233;
WASHINGTON UNIVERSITY,1884679;
SLOAN-KETTERING INSTITUTE FOR CANCER RES,1858903;
EMORY UNIVERSITY,1887676;
"RHODE ISLAND HOSPITAL (PROVIDENCE, RI)",1860711;
EMORY UNIVERSITY,1871016;
GEORGIA INSTITUTE OF TECHNOLOGY,1871016;
DUKE UNIVERSITY,1861610;
STANFORD UNIVERSITY,1883212;
STANFORD UNIVERSITY,1871621;
UNIVERSITY OF CALIFORNIA SANTA CRUZ,1863223;
SCRIPPS RESEARCH INSTITUTE,1858044;
JOHNS HOPKINS UNIVERSITY,1869149;
JOHNS HOPKINS UNIVERSITY,1869149;
UNIVERSITY OF MINNESOTA TWIN CITIES,1865297;
TEXAS A&M UNIVERSITY SYSTEM,1898320;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1929498;
